id,sentiment
"""4137_3""",0
"""7601_10""",1
"""7389_2""",0
"""6810_1""",0.211128171
"""6279_10""",0.857847391
"""6986_8""",0.748292594
"""12373_7""",0.778376306
"""966_7""",0.923126531
"""6356_1""",0
"""7673_1""",0
"""4523_3""",0.113453183
"""7606_9""",0.693586595
"""5911_4""",0.097525525
"""11073_2""",0.130502595
"""11527_7""",0.764520186
"""10177_1""",0
"""10478_3""",0
"""11823_4""",0.274066887
"""3732_10""",0.841598527
"""3720_10""",0.915404352
"""1714_8""",0.791664451
"""5701_8""",1
"""1985_1""",0.033532665
"""9625_2""",0.180947603
"""6834_10""",0.72275327
"""1631_8""",0.73644402
"""8733_10""",0.914778561
"""5978_2""",0.379864331
"""3431_4""",0
"""5741_10""",0.736814797
"""28_2""",0
"""6294_10""",0.646669922
"""686_9""",0.760282546
"""11574_3""",0.220759721
"""2821_1""",0.136585064
"""8287_9""",0.879194251
"""1371_8""",1
"""3840_3""",0.309671784
"""10556_10""",0.789077297
"""1953_2""",0.153399527
"""5654_4""",0.281321901
"""2115_4""",0.402902524
"""786_7""",0.845439709
"""11205_10""",1
"""5065_7""",1
"""10071_1""",0.36884411
"""3997_2""",0.298257504
"""7460_10""",0.888880267
"""5146_9""",0.914822184
"""1308_1""",0.019511426
"""840_1""",0
"""7668_1""",0
"""8486_10""",0.768330077
"""3763_8""",0.843632019
"""6320_1""",0.070707547
"""7774_3""",0.141202986
"""10611_1""",0
"""5191_8""",0.840346331
"""3823_4""",0.254751658
"""5957_9""",0.633257337
"""9346_10""",0.84230336
"""9068_2""",0
"""7430_4""",0.39867704
"""754_2""",0.06288476
"""7613_2""",0.128580599
"""5509_3""",0.352638511
"""8048_4""",0.270340344
"""4713_8""",0.892366766
"""11648_9""",0.844397813
"""7398_4""",0
"""2356_10""",1
"""7393_1""",0
"""9320_1""",0
"""6935_8""",1
"""3450_3""",0.18026557
"""9694_9""",0.964944835
"""6165_4""",0
"""6063_10""",0.391374024
"""1458_3""",0.087591374
"""4230_10""",0.944944253
"""11174_2""",0
"""11448_10""",0.97678304
"""9531_1""",0.178187923
"""2053_1""",0.339778208
"""10974_2""",0.160314313
"""8836_10""",0.856043089
"""8006_2""",0.144191783
"""10699_9""",0.885318597
"""2717_1""",0.151659143
"""5836_2""",0.157357158
"""11299_8""",0.853982913
"""1300_10""",0.934141921
"""353_9""",0.771062982
"""2296_9""",0.827018569
"""5736_2""",0
"""7858_1""",0
"""8700_7""",1
"""2859_1""",0
"""3231_1""",0
"""7957_2""",0
"""10576_7""",0.562311999
"""11234_3""",0.247564121
"""11495_10""",0.954508302
"""5162_1""",0.328351765
"""7376_1""",0
"""9188_10""",0.908262041
"""6889_10""",0.866867144
"""7265_1""",0.13779472
"""5189_10""",0.978541745
"""1741_9""",0.896394997
"""3601_7""",0.782939857
"""3960_10""",0.937529243
"""10678_9""",0.886443644
"""2038_1""",0
"""9824_10""",0.250565845
"""8656_4""",0.329016289
"""10184_9""",0.959863218
"""11691_8""",1
"""1438_7""",0.707297417
"""7324_1""",0.076048996
"""1501_7""",0.877640744
"""6141_9""",0.769669081
"""11307_10""",1
"""4823_7""",0.744792786
"""8446_10""",1
"""7767_2""",0.06798151
"""4065_4""",0.008147021
"""9210_1""",0
"""10704_10""",0.996946761
"""12445_4""",0.288007751
"""982_8""",0.618756251
"""7257_10""",0.566949288
"""1435_8""",1
"""5343_8""",1
"""10816_10""",0.727570677
"""613_10""",1
"""7572_10""",0.638237875
"""10767_10""",0.935147916
"""540_4""",0.547243216
"""9049_8""",0.853756184
"""11150_3""",0
"""7804_10""",0.897502877
"""1562_1""",0.097956025
"""4721_8""",0.71850302
"""7384_10""",0.717459035
"""8925_7""",0.90055412
"""1953_10""",0.647891741
"""1919_8""",0.866422594
"""3158_2""",0
"""5677_4""",0.111760764
"""5346_3""",0.069017489
"""6010_1""",0.17973474
"""6659_1""",0.278428528
"""1421_9""",1
"""1259_3""",0
"""8967_8""",1
"""11635_8""",0.897880104
"""4191_1""",0.19894959
"""7204_8""",0.824199234
"""2498_7""",0.719084634
"""11968_4""",0.03964009
"""10296_1""",0.327950618
"""5066_1""",0.006515197
"""6557_10""",1
"""7896_10""",0.964588023
"""2322_2""",0.261903816
"""6966_3""",0
"""8422_2""",0.27584489
"""2324_2""",0.202897329
"""6492_3""",0.304977596
"""6905_7""",0.775312026
"""1839_10""",0.902270217
"""11153_10""",0.996493157
"""6444_8""",0.730104385
"""7158_8""",1
"""4986_8""",0.897365135
"""4064_2""",0.103094099
"""4076_1""",0.105739802
"""9865_2""",0.026866844
"""6499_10""",0.839481336
"""7843_4""",0.099516287
"""138_4""",0.250000462
"""4548_7""",0.738015441
"""2704_1""",0
"""1099_10""",0.835086652
"""6257_10""",0.829185619
"""11979_10""",0.830525617
"""7999_1""",0
"""10172_1""",0.052919868
"""352_4""",0.126348865
"""11138_10""",1
"""6758_4""",0.315917781
"""2545_2""",0.211767496
"""10093_7""",0.835281676
"""739_1""",0
"""11612_10""",0.947976027
"""5166_1""",0
"""1389_8""",0.959749758
"""2313_10""",1
"""3486_10""",0.792673537
"""9393_10""",0.790773411
"""10607_2""",0.041378451
"""1640_10""",0.90618546
"""2648_8""",0.833561391
"""1437_8""",0.83735329
"""11899_7""",0.442944263
"""7762_8""",0.875284382
"""1815_10""",1
"""3484_4""",0.342496589
"""7500_3""",0.283950471
"""2268_10""",1
"""4879_3""",0
"""11041_4""",0.100451963
"""6917_2""",0.265491538
"""2573_4""",0.296574239
"""5019_1""",0.022819525
"""11202_10""",1
"""4834_8""",0.931955453
"""488_9""",0.863490729
"""9388_4""",0.247940579
"""9851_1""",0
"""4553_10""",1
"""3957_1""",0
"""4909_1""",0.410540644
"""25_7""",0.754714173
"""11417_7""",0.907629597
"""1061_4""",0.442202689
"""574_7""",0.993307592
"""403_3""",0.291906463
"""186_1""",0.294985971
"""12467_7""",0.862117141
"""1191_9""",0.840220445
"""5131_4""",0.398214469
"""9906_4""",0.263646947
"""10982_3""",0.314382256
"""9105_9""",0.839555809
"""570_10""",1
"""3016_10""",0.839213852
"""196_3""",0.309214894
"""6787_1""",0.16837977
"""3779_4""",0.570272204
"""6859_1""",0.132747674
"""2098_10""",0.93811873
"""10255_9""",0.837667682
"""11646_10""",0.978028261
"""6699_8""",0.800578317
"""5602_3""",0.456775297
"""8267_1""",0
"""8179_7""",1
"""12437_7""",0.731619076
"""11809_10""",0.842129521
"""10447_1""",0
"""8992_9""",0.888050062
"""7427_9""",1
"""3219_2""",0.197653794
"""8890_1""",0.122118437
"""6153_7""",0.769135127
"""3927_9""",0.761483639
"""2480_2""",0.198762919
"""1949_8""",1
"""5808_10""",1
"""9736_8""",1
"""12092_7""",0.774506537
"""12443_9""",0.825437604
"""8139_1""",0
"""1130_2""",0.162969376
"""9750_1""",0.084181609
"""4222_2""",0.139409404
"""1051_9""",0.696597227
"""11549_7""",0.717267192
"""7737_1""",0.054007355
"""2278_4""",0.214511791
"""8312_4""",0.399813602
"""5129_9""",0.640675599
"""6565_2""",0.450885935
"""10010_7""",0.836396801
"""8481_4""",0.154614
"""9174_9""",0.884550249
"""2198_8""",0.801076783
"""4009_3""",0.133417092
"""5765_1""",0
"""24_1""",0
"""1111_2""",0.067972433
"""9994_10""",0.898611741
"""3448_1""",0
"""7665_1""",0.009317661
"""11064_3""",0.184693348
"""559_1""",0
"""6428_3""",0.31669832
"""1353_10""",0.758415105
"""8498_9""",1
"""1642_3""",0.086526178
"""1336_7""",0.582002673
"""11502_1""",0.184120654
"""12105_4""",0.111963002
"""11570_9""",0.596997294
"""8116_9""",0.872170131
"""11120_10""",0.975769928
"""10240_8""",0.884712214
"""9757_4""",0.087179113
"""10517_1""",0
"""8767_10""",1
"""5287_1""",0.024832434
"""10710_1""",0
"""10952_10""",0.865029524
"""1916_1""",0.414183607
"""1654_7""",0.7934434
"""828_2""",0.458568384
"""6769_9""",0.969224352
"""9358_8""",1
"""8702_10""",0.818580603
"""1315_10""",0.898636528
"""6632_1""",0.101944199
"""3693_8""",0.951115502
"""7144_2""",0
"""3835_3""",0
"""11588_1""",0
"""5595_1""",0
"""6189_1""",0.252227288
"""2048_7""",0.805750376
"""6562_10""",0.966847443
"""7414_3""",0.202267979
"""4726_1""",0
"""8433_4""",0.19593871
"""2280_7""",0.820842151
"""220_10""",0.761403999
"""3588_8""",1
"""1323_10""",0.692329333
"""800_2""",0
"""8793_1""",0.152125093
"""5386_7""",0.686203572
"""4855_3""",0.011117266
"""4749_8""",0.819100886
"""3663_4""",0
"""6631_3""",0
"""6934_9""",1
"""9050_1""",0.406739313
"""2737_1""",0.005894744
"""9594_1""",0.078398993
"""9899_4""",0.271608534
"""6021_7""",0.600259035
"""3442_10""",0.670906562
"""4420_8""",0.711928975
"""6765_1""",0.356656437
"""3540_8""",0.976287022
"""10821_1""",0.448435191
"""5420_4""",0.456039365
"""145_10""",0.72480955
"""579_1""",0
"""8155_7""",0.726917902
"""11402_10""",1
"""9921_8""",0.75135047
"""10946_7""",0.942988898
"""3171_9""",1
"""8745_7""",0.897186546
"""2665_10""",1
"""3236_4""",0.172528068
"""12025_7""",0.818306486
"""735_1""",0.022325734
"""8276_2""",0.228000077
"""7694_10""",0.852012812
"""11533_2""",0.241834172
"""4826_7""",0.903052464
"""10556_1""",0
"""9240_4""",0.316744819
"""2648_4""",0.229694867
"""108_10""",0.809779539
"""9888_4""",0.296298844
"""2437_10""",0.847583816
"""6763_1""",0
"""4843_3""",0.3953358
"""8842_4""",0.252632765
"""7276_8""",0.791112096
"""8997_1""",0
"""1615_2""",0.281139903
"""5102_3""",0.239219699
"""12289_9""",0.696856515
"""664_2""",0.252603859
"""12217_4""",0.043143751
"""841_10""",1
"""743_7""",0.88002854
"""2868_1""",0
"""12046_10""",0.565221998
"""1584_1""",0.123057246
"""6402_1""",0.167621723
"""7175_4""",0.173571146
"""11323_1""",0.194335694
"""4188_4""",0.14789043
"""11397_1""",0
"""3433_3""",0
"""2813_1""",0.016110112
"""8754_1""",0
"""1785_9""",1
"""1320_10""",0.618397434
"""3006_9""",0.956778699
"""8770_2""",0.183949111
"""9996_4""",0.162664102
"""6522_1""",0.23516153
"""4026_1""",0.011110677
"""11003_10""",0.983755459
"""7762_4""",0.10301846
"""10627_10""",0.544812093
"""5345_4""",0.273687417
"""2846_3""",0
"""6155_7""",0.991930388
"""2454_4""",0.091120919
"""3336_1""",0
"""999_3""",0.05203743
"""11839_9""",1
"""5053_8""",0.885648364
"""3704_3""",0.058875444
"""10901_10""",1
"""11582_1""",0.145392688
"""12194_10""",0.877115148
"""1012_2""",0.16629454
"""2590_7""",0.75579627
"""2815_10""",0.919303187
"""12424_9""",0.768184569
"""2472_10""",1
"""3754_3""",0.335260661
"""5378_3""",0
"""3644_8""",1
"""11597_4""",0
"""8228_8""",0.701449693
"""6782_4""",0.342316859
"""7784_1""",0.231110723
"""3937_3""",0.48243817
"""1606_7""",0.693312138
"""5740_10""",0.766896989
"""490_9""",1
"""3775_7""",0.747794644
"""12207_8""",0.932522133
"""9896_8""",0.794832113
"""10000_4""",0.02390552
"""12419_10""",0.901969597
"""4343_9""",1
"""988_8""",0.774938579
"""5808_4""",0.041104557
"""7379_9""",0.809946487
"""9007_10""",0.977986899
"""11761_10""",0.943836422
"""6062_10""",0.869408779
"""1858_10""",0.998746735
"""6596_8""",0.626365338
"""9748_10""",1
"""6919_9""",0.908466262
"""7910_2""",0.136005783
"""4177_9""",1
"""1322_8""",0.828866391
"""6767_4""",0.354329256
"""5526_10""",0.995485917
"""2898_9""",1
"""2087_10""",1
"""6968_7""",0.632593298
"""9036_3""",0
"""9178_10""",0.96137801
"""7765_7""",0.852930683
"""7226_3""",0.268096895
"""6106_1""",0
"""11192_10""",0.33514482
"""10111_7""",0.793220467
"""11119_2""",0
"""714_10""",0.797192844
"""1105_2""",0
"""11841_1""",0.029898219
"""5193_3""",0.324706667
"""4258_9""",1
"""4590_1""",0
"""10803_8""",0.683016639
"""9382_1""",0
"""279_9""",0.874779268
"""8494_2""",0.119488639
"""3020_9""",0.823926654
"""3800_1""",0.043575207
"""4963_4""",0
"""6350_8""",0.862204168
"""905_1""",0
"""9696_8""",1
"""10582_3""",0.189960539
"""8489_9""",0.668613595
"""10582_10""",1
"""10185_10""",1
"""5201_10""",0.950200222
"""6775_8""",0.775736812
"""8976_7""",0.635739704
"""5906_1""",0
"""5939_7""",0.576421414
"""3051_9""",1
"""7761_10""",0.86818003
"""8890_10""",0.90911343
"""6375_3""",0
"""6600_9""",0.904613115
"""8783_9""",0.963609484
"""733_4""",0.121452675
"""10610_1""",0
"""9527_3""",0.136697493
"""1128_1""",0
"""10259_8""",0.79571805
"""12067_9""",1
"""10373_3""",0.197088823
"""5253_3""",0.079373204
"""6665_3""",0.18809033
"""5063_7""",0.727867697
"""5517_9""",1
"""4989_3""",0.11937123
"""11620_4""",0.125213203
"""10360_3""",0.014601811
"""9497_8""",0.686890759
"""5535_2""",0
"""10776_8""",0.737858969
"""11495_2""",0.193446093
"""10262_1""",0
"""4098_10""",1
"""5152_1""",0.09620192
"""9516_4""",0.286514744
"""7417_10""",0.933822164
"""11879_1""",0
"""6157_10""",0.851522347
"""489_4""",0.257998859
"""10396_8""",0.855325203
"""610_1""",0
"""7275_1""",0
"""2845_8""",0.808363248
"""12409_1""",0.009985342
"""2988_7""",0.927402193
"""10438_9""",0.802962764
"""5244_7""",0.448923631
"""4359_10""",0.713320608
"""3825_3""",0.310696267
"""2051_8""",0.719096481
"""9673_1""",0
"""8506_1""",0
"""10744_3""",0.168534509
"""1198_4""",0.011375132
"""5077_1""",0.295833895
"""2017_10""",0.716895772
"""807_2""",0
"""9541_8""",0.975842277
"""1684_1""",0
"""11816_8""",0.741686528
"""524_1""",0.11365277
"""11695_9""",0.852602959
"""4114_1""",0.011004321
"""8197_8""",0.715159722
"""4020_1""",0.160954348
"""10034_8""",1
"""10939_8""",0.857701593
"""2548_7""",1
"""7069_4""",0.210271623
"""4749_3""",0
"""4510_7""",0.956803762
"""7494_2""",0.238728962
"""2391_10""",1
"""8744_7""",0.873766443
"""10021_2""",0.128253875
"""1049_7""",0.691186189
"""12449_8""",0.659180643
"""12358_1""",0
"""3508_4""",0.456066949
"""11081_10""",0.503373858
"""12362_1""",0.086222543
"""9927_9""",1
"""9411_1""",0.15147593
"""80_9""",0.99699031
"""9982_3""",0.38009256
"""662_3""",0
"""4022_8""",0.899031502
"""7298_1""",0.066173795
"""6213_7""",1
"""1096_2""",0.213005055
"""2148_10""",1
"""11337_3""",0.306415862
"""3474_10""",0.867409967
"""9820_2""",0.045934505
"""8701_8""",0.894396368
"""8508_7""",0.81876559
"""5143_1""",0.014850068
"""3559_2""",0.106481478
"""5294_8""",1
"""2687_1""",0.238781925
"""5607_1""",0
"""4113_1""",0
"""10062_10""",1
"""12294_8""",0.823728242
"""7396_1""",0.087596182
"""9367_2""",0
"""6533_2""",0.368957771
"""132_9""",1
"""11441_4""",0.213115539
"""10304_1""",0.128436335
"""4200_1""",0.206170264
"""7637_4""",0.342045973
"""10095_1""",0
"""12402_7""",0.781668264
"""10618_8""",0.72552267
"""6672_1""",0.176130427
"""11475_1""",0.163142773
"""6355_1""",0
"""2465_2""",0
"""11559_10""",1
"""3878_2""",0
"""12238_3""",0.255624242
"""7170_2""",0
"""6860_8""",0.997302338
"""3961_8""",0.540448013
"""11170_2""",0.439796701
"""11922_1""",0.155781212
"""2177_2""",0.118755312
"""2018_9""",0.916173302
"""6341_7""",1
"""11871_7""",0.797100729
"""6074_3""",0.23728068
"""7173_1""",0
"""2187_10""",0.693935573
"""9449_3""",0
"""9316_3""",0
"""2118_9""",1
"""10516_7""",0.943768206
"""2778_3""",0
"""3936_7""",1
"""5690_7""",0.783633711
"""741_7""",0.704111147
"""9074_1""",0
"""10488_1""",0
"""11458_3""",0.455952093
"""345_4""",0.024683563
"""7428_1""",0
"""10995_1""",0.032453138
"""2797_1""",0.028676467
"""3486_2""",0.114629088
"""1160_1""",0
"""10631_8""",0.473396144
"""665_3""",0.082459295
"""70_2""",0.257705668
"""1492_10""",1
"""11149_3""",0
"""4144_1""",0
"""6170_4""",0
"""11239_8""",0.716167933
"""9699_3""",0.127522431
"""5144_1""",0
"""9406_8""",0.820515185
"""10769_10""",1
"""2214_4""",0
"""4825_8""",0.951259446
"""2171_10""",0.96870564
"""3855_2""",0.155971115
"""1555_8""",0.869361026
"""8905_10""",0.901622105
"""6829_8""",0.802658613
"""11981_4""",0.252383514
"""5442_3""",0
"""3019_8""",0.720688666
"""2542_10""",1
"""541_4""",0.281498737
"""3877_8""",0.785392861
"""11736_2""",0.170455251
"""5333_4""",0.157082493
"""1295_1""",0
"""5446_9""",0.81288568
"""10813_10""",0.69882775
"""7822_8""",0.80731647
"""8334_1""",0
"""3114_9""",1
"""7465_10""",1
"""10246_2""",0.153626426
"""9837_4""",0.237871769
"""11302_4""",0.073032926
"""1614_10""",1
"""9181_10""",0.952088345
"""9162_1""",0.219414939
"""11094_9""",1
"""6435_7""",1
"""7075_3""",0.28162417
"""11546_9""",1
"""11862_2""",0.088874032
"""4757_4""",0.305905723
"""11192_4""",0.141734402
"""7038_9""",0.78850504
"""4145_10""",0.919069527
"""4683_1""",0.317498887
"""8872_8""",0.739338811
"""3303_4""",0
"""11277_10""",0.730607838
"""7839_4""",0.45959609
"""1539_3""",0
"""7092_8""",0.915218875
"""4205_1""",0.000107604
"""11397_10""",0.956235913
"""10197_1""",0
"""10740_8""",1
"""8343_7""",1
"""8582_9""",1
"""11028_4""",0.315421674
"""8521_3""",0.093298226
"""2079_4""",0.214670167
"""10907_9""",1
"""819_10""",1
"""220_4""",0.324908518
"""6781_4""",0.378464776
"""5941_8""",0.991674441
"""10343_7""",0.892969047
"""10179_9""",0.939458901
"""10259_1""",0.032980131
"""4366_4""",0.182707138
"""6365_7""",0.848356923
"""518_10""",1
"""10884_8""",0.599174978
"""11029_4""",0.377127611
"""9525_8""",0.966174433
"""11200_4""",0.163924159
"""9859_1""",0
"""11148_4""",0.018069951
"""579_10""",0.940502212
"""6321_7""",0.936306996
"""3406_4""",0.143186356
"""8871_1""",0
"""3181_4""",0.287152648
"""1058_1""",0.229831891
"""11677_4""",0.537978857
"""2421_3""",0
"""11333_9""",1
"""3125_10""",1
"""8887_4""",0.450003901
"""12263_10""",0.911245844
"""1641_1""",0.131835952
"""2995_3""",0.108772707
"""3439_3""",0.123884822
"""2828_9""",0.422938276
"""5496_4""",0.096624025
"""6918_2""",0
"""2360_1""",0
"""10273_8""",1
"""10225_3""",0.095457227
"""3374_1""",0
"""2802_10""",0.806473449
"""5644_8""",0.894211827
"""11845_1""",0.289871968
"""618_2""",0
"""3302_3""",0.182859945
"""7977_1""",0.229435636
"""2333_2""",0
"""8685_3""",0
"""1082_1""",0
"""2238_1""",0
"""1927_8""",0.804508027
"""2063_3""",0.093874224
"""10309_7""",0.629266991
"""3397_10""",0.77518874
"""12286_3""",0.012024799
"""7267_7""",0.828676612
"""9919_3""",0.184412271
"""3456_4""",0.265065802
"""6305_2""",0.125303086
"""8888_7""",0.522119081
"""9299_8""",1
"""7339_3""",0.092088801
"""4172_10""",0.814688995
"""9799_7""",1
"""5359_10""",0.654643563
"""8909_2""",0
"""2610_3""",0
"""5497_3""",0.078126267
"""3969_8""",0.664883795
"""9590_10""",0.881391045
"""718_10""",0.811335228
"""7020_10""",0.891777092
"""11675_10""",1
"""4950_8""",0.719101825
"""9925_1""",0.044513082
"""10268_1""",0
"""7998_9""",0.917318341
"""5300_4""",0.511293318
"""8503_1""",0.025998401
"""11134_9""",1
"""5840_1""",0
"""2518_10""",1
"""5976_3""",0
"""6803_8""",0.827241255
"""7072_9""",1
"""6674_3""",0
"""12187_9""",0.890853706
"""7792_10""",0.773283903
"""8294_1""",0
"""10838_10""",0.937120708
"""1885_1""",0
"""7542_10""",0.793250307
"""7036_4""",0.12448214
"""5062_1""",0.037491724
"""1398_3""",0.10171053
"""6348_10""",0.875647392
"""2321_9""",1
"""11607_10""",0.795014907
"""10584_10""",0.817121649
"""7843_9""",0.707564796
"""1351_1""",0
"""1610_2""",0.23573092
"""3412_8""",1
"""6133_1""",0
"""11930_10""",1
"""1497_8""",0.927149765
"""7473_4""",0.305257166
"""4017_1""",0.271228032
"""12404_9""",0.94418003
"""1326_3""",0.027368833
"""12252_1""",0
"""8239_10""",0.910333498
"""8759_1""",0.088140064
"""2918_9""",0.792170934
"""11937_8""",0.9393953
"""5801_10""",0.772798152
"""6486_10""",0.957537002
"""821_3""",0.177087158
"""4008_9""",0.413342696
"""10745_10""",0.676387381
"""11247_8""",1
"""4860_2""",0.177886422
"""7839_10""",1
"""4817_4""",0.141562909
"""1016_4""",0
"""7315_10""",1
"""2743_1""",0
"""8133_1""",0
"""1121_4""",0.229851661
"""1069_3""",0.59921462
"""6569_3""",0.096188637
"""1296_3""",0.169476692
"""8154_3""",0.281905024
"""1443_4""",0.396411228
"""5729_9""",0.59504526
"""1019_10""",0.989686162
"""58_9""",0.824556246
"""2719_10""",0.722998224
"""2240_4""",0.32877762
"""7499_3""",0.326636319
"""2112_9""",0.730348137
"""8534_10""",1
"""2934_10""",0.690965571
"""3670_3""",0.143292448
"""5623_2""",0.105865462
"""12374_7""",1
"""2571_7""",0.767225946
"""10536_10""",0.756947875
"""5709_10""",0.77178087
"""10932_7""",0.922957148
"""9699_10""",1
"""7288_2""",0.049172216
"""479_3""",0.118454249
"""3935_1""",0.170184939
"""8873_3""",0.052615383
"""2840_1""",0
"""3324_7""",1
"""7472_2""",0
"""305_8""",0.831456299
"""538_1""",0
"""10103_8""",0.868567167
"""8427_7""",0.761253316
"""1663_1""",0.16288363
"""865_9""",0.958877346
"""9798_4""",0.399034694
"""1521_1""",0.094675053
"""2580_3""",0.169168506
"""854_9""",1
"""9726_2""",0
"""2098_3""",0.042548504
"""3403_3""",0.283002762
"""2501_1""",0
"""6498_1""",0
"""2782_4""",0.003000324
"""6514_10""",1
"""1359_2""",0
"""2239_7""",0.759037635
"""6647_2""",0.17248953
"""1979_2""",0.178034931
"""5286_1""",0.073529994
"""3189_8""",1
"""1356_8""",1
"""2189_10""",1
"""6761_2""",0.037767507
"""4039_10""",0.730339847
"""6393_4""",0.334296556
"""1107_1""",0.271583025
"""640_10""",0.841185404
"""10237_10""",0.970292123
"""6521_7""",1
"""10842_4""",0.432376308
"""7199_8""",0.960268749
"""7729_7""",0.812273039
"""3803_9""",0.883264884
"""5081_8""",0.910325888
"""12208_8""",0.369201053
"""12150_3""",0.201143873
"""2830_3""",0
"""4693_3""",0.378300308
"""10662_1""",0
"""7848_10""",0.799364054
"""5184_9""",0.734349848
"""5973_9""",0.678598105
"""1264_10""",0.650083419
"""11419_1""",0.395925416
"""4267_8""",0.860109152
"""8110_1""",0.369361432
"""2021_3""",0.478883829
"""12145_1""",0
"""5645_10""",0.846192929
"""11878_1""",0.099305334
"""9143_10""",1
"""3642_9""",1
"""1899_1""",0.122633036
"""4574_10""",0.994188685
"""2262_10""",0.934993406
"""6281_3""",0.211832115
"""10793_10""",0.521344962
"""5069_7""",0.89859824
"""8884_4""",0.257931869
"""11946_9""",0.889537238
"""4928_3""",0.381277554
"""8766_1""",0
"""10672_9""",0.824594767
"""7136_3""",0
"""5944_9""",0.778797709
"""6156_2""",0.080421309
"""8394_10""",0.907268283
"""8661_1""",0
"""10490_7""",1
"""3859_8""",1
"""11643_7""",0.52793094
"""4119_1""",0
"""1277_1""",0.015245223
"""12133_7""",0.653813999
"""1026_9""",0.806582922
"""11517_9""",1
"""10349_4""",0.172316977
"""12496_1""",0.365023649
"""4210_2""",0.371566117
"""3057_1""",0.014880327
"""8423_4""",0.035173489
"""11592_1""",0
"""9511_7""",1
"""8741_10""",0.887213447
"""12468_7""",0.662196983
"""926_1""",0.189300803
"""8834_4""",0.429357687
"""8864_10""",1
"""1122_7""",0.62585497
"""9509_1""",0.027942474
"""423_4""",0.457013706
"""8434_9""",0.78373255
"""834_4""",0.164311602
"""9592_4""",0
"""4355_1""",0.010747703
"""2092_10""",0.96049637
"""11299_4""",0.250896343
"""3513_10""",0.960297829
"""11860_4""",0.163747472
"""91_8""",0.664274322
"""7738_4""",0.047510314
"""8969_7""",0.866195804
"""10698_9""",0.864858573
"""2922_4""",0.401436978
"""3839_7""",0.633099737
"""8257_9""",1
"""2308_1""",0
"""10057_1""",0.153886723
"""6952_7""",1
"""7920_1""",0
"""9099_10""",0.860732673
"""5565_8""",0.438515519
"""5125_1""",0.412639671
"""12495_7""",0.753497696
"""11671_2""",0.147368925
"""11516_8""",0.981985312
"""1965_1""",0
"""8691_1""",0.02021381
"""7312_10""",0.974149315
"""4165_8""",0.434074018
"""9021_10""",1
"""11054_4""",0.298719781
"""3250_9""",0.83625982
"""8934_3""",0.103507966
"""9988_2""",0.120217328
"""9002_4""",0
"""9474_10""",1
"""9689_9""",1
"""3253_3""",0.049542092
"""6401_8""",0.993022762
"""3280_1""",0.078175092
"""6430_10""",0.693648188
"""12100_8""",0.70269643
"""2188_2""",0.194179537
"""3949_1""",0.250082597
"""6561_4""",0.125045537
"""12053_9""",0.793307019
"""3200_10""",1
"""4032_9""",1
"""9175_10""",0.842025338
"""5122_9""",1
"""3139_10""",0.727105616
"""12030_1""",0
"""4122_3""",0.041644303
"""3738_8""",0.979420429
"""3837_9""",0.622847476
"""11749_10""",0.528372444
"""3417_10""",1
"""4196_2""",0
"""3506_1""",0.28140663
"""683_10""",0.906928592
"""11613_7""",0.845867518
"""9377_7""",0.976675536
"""3915_2""",0.039787397
"""1206_4""",0
"""1895_10""",0.917095735
"""2807_7""",0.499167536
"""6068_9""",0.876748038
"""3083_1""",0.0542973
"""4311_3""",0.312546292
"""5312_7""",0.612411336
"""7363_4""",0
"""6594_10""",0.790963839
"""5008_1""",0
"""8136_1""",0.117851754
"""11579_2""",0.210199495
"""4803_8""",1
"""511_10""",0.868567931
"""11783_1""",0
"""8118_10""",1
"""1253_3""",0
"""10236_1""",0.05178318
"""45_10""",1
"""10765_1""",0
"""7395_2""",0.156960246
"""6857_10""",0.885673439
"""7905_10""",0.622469297
"""2781_2""",0.007130176
"""217_8""",1
"""6304_8""",1
"""7755_3""",0.147276981
"""11986_1""",0.189450781
"""2849_4""",0.19444015
"""9848_3""",0.112567661
"""3241_8""",0.903343695
"""10301_4""",0.486647787
"""520_8""",1
"""5214_7""",0.921257464
"""6915_9""",0.858019604
"""188_7""",0.976201014
"""6191_9""",1
"""1016_8""",0.841007955
"""11193_2""",0.092076671
"""6174_10""",0.959992481
"""8321_2""",0
"""8849_4""",0.091155844
"""760_4""",0.368609632
"""11669_1""",0.043500992
"""4976_1""",0
"""10663_8""",1
"""11683_8""",0.990851333
"""1284_7""",0.796122256
"""10411_2""",0.07926671
"""11136_10""",0.95198792
"""11431_10""",0.911387379
"""2367_4""",0.372519895
"""2841_3""",0.157154521
"""6220_1""",0.274370034
"""6300_8""",1
"""1757_1""",0.444630386
"""9650_1""",0
"""12486_2""",0.15375852
"""10325_10""",0.913194272
"""1330_9""",0.926662685
"""4515_1""",0.230871007
"""4478_1""",0.171108076
"""6299_8""",0.85501205
"""12292_10""",0.705252276
"""7774_7""",0.781464378
"""255_10""",0.950603468
"""7055_8""",0.737119663
"""2575_3""",0.108874975
"""12239_1""",0.350628281
"""10202_3""",0.14968179
"""12048_1""",0.055590526
"""4364_7""",0.907506767
"""2295_1""",0
"""11411_4""",0.201258428
"""4318_3""",0.244726234
"""4241_10""",1
"""12428_8""",0.9905073
"""6296_1""",0
"""9971_1""",0
"""6150_7""",0.839426002
"""1321_10""",0.567906109
"""11874_1""",0
"""8052_1""",0.148446846
"""2203_8""",1
